,Unnamed: 0,f,t,c
14358,37122,Prevotella_oryzae_dsm_17970,915438,collection52
14359,21543,Prevotella_oulorum_f0390,702438,collection8
14360,21528,Prevotella_pallens_atcc_700821,997353,collection8
14361,22751,Prevotella_pleuritidis_f0068,1081904,collection45
14362,31356,Prevotella_ruminicola_23,264731,collection9
14363,40512,Prevotella_saccharolytica_f0055,1127699,collection26
14364,6362,Prevotella_salivae_dsm_15606,888832,collection13
14365,22611,Prevotella_salivae_f0493,1395125,collection45
14366,27494,Prevotella_sp_109,1676614,collection129
14367,17303,Prevotella_sp_bv3p1,1111130,collection44
14368,38438,Prevotella_sp_c561,563031,collection3
14369,12536,Prevotella_sp_f0091,1227276,collection43
14370,22771,Prevotella_sp_icm33,1161412,collection45
14371,6375,Prevotella_sp_msx73,1032506,collection13
14372,31651,Prevotella_sp_oral_taxon_299_str_f0039,575614,collection12
14373,3859,Prevotella_sp_oral_taxon_306_str_f0472,1095752,collection21
14374,31310,Prevotella_sp_oral_taxon_317_str_f0108,575615,collection9
14375,13500,Prevotella_sp_oral_taxon_472_str_f0295,619693,collection4
14376,40513,Prevotella_sp_oral_taxon_473_str_f0040,1035197,collection26
14377,6137,Prevotella_sp_p4_65,1602168,collection134
14378,27855,Prevotella_sp_p4_76,1602169,collection141
14379,15840,Prevotella_sp_p5_119,1602171,collection153
14380,14025,Prevotella_sp_p5_125,1602172,collection158
14381,37677,Prevotella_sp_p5_60,1602170,collection146
14382,14227,Prevotella_sp_s7_1_8,1284775,collection86
14383,1335,Prevotella_sp_s7_ms_2,1287488,collection85
14384,39659,Prevotella_stercorea_dsm_18206,1002367,collection15
14385,31594,Prevotella_timonensis_cris_5c_b1,679189,collection12
14386,1219,Prevotella_timonensis_s9_pr14,1401062,collection85
14387,31657,Prevotella_veroralis_f0319,649761,collection12
14388,31536,Prochlorococcus_marinus_str_as9601,146891,collection12
14389,16496,Prochlorococcus_marinus_str_eqpac1,190047,collection88
14390,38929,Prochlorococcus_marinus_str_gp2,59925,collection90
14391,16517,Prochlorococcus_marinus_str_lg,167556,collection88
14392,16623,Prochlorococcus_marinus_str_mit_9107,59921,collection88
14393,38969,Prochlorococcus_marinus_str_mit_9116,167544,collection90
14394,7781,Prochlorococcus_marinus_str_mit_9123,167545,collection89
14395,7660,Prochlorococcus_marinus_str_mit_9201,93057,collection89
14396,21190,Prochlorococcus_marinus_str_mit_9202,93058,collection24
14397,34750,Prochlorococcus_marinus_str_mit_9211,93059,collection11
14398,12133,Prochlorococcus_marinus_str_mit_9215,93060,collection2
14399,30688,Prochlorococcus_marinus_str_mit_9301,167546,collection14
14400,16547,Prochlorococcus_marinus_str_mit_9302,74545,collection88
14401,21227,Prochlorococcus_marinus_str_mit_9303,59922,collection24
14402,7767,Prochlorococcus_marinus_str_mit_9311,167547,collection89
14403,34885,Prochlorococcus_marinus_str_mit_9312,74546,collection11
14404,34795,Prochlorococcus_marinus_str_mit_9313,74547,collection11
14405,7649,Prochlorococcus_marinus_str_mit_9314,167548,collection89
14406,16468,Prochlorococcus_marinus_str_mit_9321,167549,collection88
14407,7817,Prochlorococcus_marinus_str_mit_9322,167550,collection89
14408,38834,Prochlorococcus_marinus_str_mit_9401,167551,collection90
14409,26120,Prochlorococcus_marinus_str_mit_9515,167542,collection22
14410,34853,Prochlorococcus_marinus_str_natl1a,167555,collection11
14411,26405,Prochlorococcus_marinus_str_natl2a,59920,collection17
14412,7819,Prochlorococcus_marinus_str_pac1,59924,collection89
14413,20687,Prochlorococcus_marinus_str_sb,59926,collection87
14414,38789,Prochlorococcus_marinus_str_ss2,167552,collection90
14415,38782,Prochlorococcus_marinus_str_ss35,167553,collection90
14416,20499,Prochlorococcus_marinus_str_ss51,167554,collection87
14417,30740,Prochlorococcus_marinus_subsp_marinus_str_ccmp1375,167539,collection0
14418,12268,Prochlorococcus_marinus_subsp_pastoris_str_ccmp1986,59919,collection2
14419,7636,Prochlorococcus_sp_mit_0601,1499498,collection89
14420,20494,Prochlorococcus_sp_mit_0602,1499499,collection87
14421,7744,Prochlorococcus_sp_mit_0603,1499500,collection89
14422,20636,Prochlorococcus_sp_mit_0604,1501268,collection87
14423,16601,Prochlorococcus_sp_mit_0701,1499502,collection88
14424,38823,Prochlorococcus_sp_mit_0702,1499503,collection90
14425,20599,Prochlorococcus_sp_mit_0703,1499504,collection87
14426,16484,Prochlorococcus_sp_mit_0801,1501269,collection88
14427,20467,Prochlorococcus_sp_ss52,1499501,collection87
14428,17386,Propionibacterium_acidifaciens_f0233,553198,collection44
14429,21915,Propionibacterium_acnes,1747,collection79
14430,26309,Propionibacterium_acnes_266,909952,collection17
14431,8076,Propionibacterium_acnes_6609,1031709,collection5
14432,6261,Propionibacterium_acnes_c1,1234380,collection13
14433,2866,Propionibacterium_acnes_fz1_2_0,1276649,collection32
14434,30369,Propionibacterium_acnes_hdn_1,1276648,collection76
14435,21592,Propionibacterium_acnes_hl001pa1,765105,collection8
14436,24869,Propionibacterium_acnes_hl002pa1,765115,collection7
14437,26265,Propionibacterium_acnes_hl002pa2,765116,collection17
14438,21527,Propionibacterium_acnes_hl002pa3,765117,collection8
14439,30483,Propionibacterium_acnes_hl005pa1,765096,collection14
14440,13277,Propionibacterium_acnes_hl005pa2,765097,collection23
14441,29837,Propionibacterium_acnes_hl005pa3,765098,collection19
14442,26052,Propionibacterium_acnes_hl005pa4,765099,collection22
14443,24943,Propionibacterium_acnes_hl007pa1,765118,collection7
14444,29669,Propionibacterium_acnes_hl013pa1,765069,collection1
14445,6249,Propionibacterium_acnes_hl013pa2,765070,collection13
14446,31371,Propionibacterium_acnes_hl020pa1,765065,collection9
14447,7917,Propionibacterium_acnes_hl025pa1,765089,collection25
14448,6317,Propionibacterium_acnes_hl025pa2,765090,collection13
14449,31416,Propionibacterium_acnes_hl027pa1,765111,collection9
14450,4493,Propionibacterium_acnes_hl027pa2,765112,collection10
14451,21809,Propionibacterium_acnes_hl030pa1,765103,collection6
14452,36624,Propionibacterium_acnes_hl030pa2,765104,collection16
14453,26264,Propionibacterium_acnes_hl036pa1,765106,collection17
14454,6394,Propionibacterium_acnes_hl036pa2,765107,collection13
14455,4482,Propionibacterium_acnes_hl036pa3,765108,collection10
14456,26109,Propionibacterium_acnes_hl037pa1,765122,collection22
14457,15456,Propionibacterium_acnes_hl038pa1,765085,collection18
14458,32715,Propionibacterium_acnes_hl042pa3,1226748,collection42
14459,30610,Propionibacterium_acnes_hl043pa1,765072,collection14
14460,8231,Propionibacterium_acnes_hl043pa2,765073,collection5
14461,12272,Propionibacterium_acnes_hl045pa1,765068,collection2
14462,31357,Propionibacterium_acnes_hl046pa1,765094,collection9
14463,21423,Propionibacterium_acnes_hl046pa2,765095,collection8
14464,3790,Propionibacterium_acnes_hl050pa1,765100,collection21
14465,31686,Propionibacterium_acnes_hl050pa2,765101,collection12
14466,4268,Propionibacterium_acnes_hl050pa3,765102,collection10
14467,34749,Propionibacterium_acnes_hl053pa1,765066,collection11
14468,26258,Propionibacterium_acnes_hl053pa2,765067,collection17
14469,21368,Propionibacterium_acnes_hl056pa1,765119,collection24
14470,25960,Propionibacterium_acnes_hl059pa1,765091,collection22
14471,38396,Propionibacterium_acnes_hl059pa2,765092,collection3
14472,29872,Propionibacterium_acnes_hl060pa1,765084,collection19
14473,13424,Propionibacterium_acnes_hl063pa1,765113,collection4
14474,21300,Propionibacterium_acnes_hl063pa2,765114,collection24
14475,3984,Propionibacterium_acnes_hl067pa1,765110,collection21
14476,706,Propionibacterium_acnes_hl072pa1,765074,collection20
14477,36460,Propionibacterium_acnes_hl072pa2,765075,collection16
14478,15332,Propionibacterium_acnes_hl074pa1,765076,collection18
14479,26220,Propionibacterium_acnes_hl078pa1,765071,collection17
14480,30595,Propionibacterium_acnes_hl082pa1,765120,collection14
14481,8151,Propionibacterium_acnes_hl082pa2,765121,collection5
14482,12205,Propionibacterium_acnes_hl083pa1,765087,collection2
14483,21844,Propionibacterium_acnes_hl083pa2,765088,collection6
14484,31535,Propionibacterium_acnes_hl086pa1,765093,collection12
14485,705,Propionibacterium_acnes_hl087pa1,765081,collection20
14486,38323,Propionibacterium_acnes_hl087pa2,765082,collection3
14487,4495,Propionibacterium_acnes_hl087pa3,765083,collection10
14488,34933,Propionibacterium_acnes_hl092pa1,765086,collection11
14489,171,Propionibacterium_acnes_hl096pa1,1134454,collection28
14490,29764,Propionibacterium_acnes_hl096pa2,765058,collection1
14491,4010,Propionibacterium_acnes_hl096pa3,765057,collection21
14492,31515,Propionibacterium_acnes_hl097pa1,765064,collection9
14493,29970,Propionibacterium_acnes_hl099pa1,765063,collection19
14494,3849,Propionibacterium_acnes_hl103pa1,765061,collection21
14495,8186,Propionibacterium_acnes_hl110pa1,765077,collection5
14496,13431,Propionibacterium_acnes_hl110pa2,765078,collection4
14497,13376,Propionibacterium_acnes_hl110pa3,765079,collection4
14498,21871,Propionibacterium_acnes_hl110pa4,765080,collection6
14499,29149,Propionibacterium_acnes_hl201pa1,1271528,collection67
14500,1654,Propionibacterium_acnes_hl202pa1,1271533,collection64
14501,21772,Propionibacterium_acnes_j139,679194,collection6
14502,31630,Propionibacterium_acnes_j165,679195,collection12
14503,5592,Propionibacterium_acnes_jcm_18909,1302241,collection69
14504,29193,Propionibacterium_acnes_jcm_18916,1302242,collection67
14505,38203,Propionibacterium_acnes_jcm_18918,1302243,collection70
14506,36035,Propionibacterium_acnes_jcm_18920,1302244,collection72
14507,30716,Propionibacterium_acnes_kpa171202,267747,collection0
14508,23195,Propionibacterium_acnes_p6,1292039,collection50
14509,25877,Propionibacterium_acnes_pa2,1292038,collection61
14510,8137,Propionibacterium_acnes_prp_38,1136877,collection5
14511,13527,Propionibacterium_acnes_sk137,553199,collection4
14512,31423,Propionibacterium_acnes_sk182,679193,collection9
14513,26187,Propionibacterium_acnes_sk187,686659,collection17
14514,26132,Propionibacterium_acnes_typeia2_p_acn17,1114967,collection22
14515,24775,Propionibacterium_acnes_typeia2_p_acn31,1114969,collection7
14516,36528,Propionibacterium_acnes_typeia2_p_acn33,1114966,collection16
14517,32537,Propionibacterium_freudenreichii,1744,collection169
14518,8643,Propionibacterium_freudenreichii_subsp_freudenreichii,66712,collection78
14519,29544,Propionibacterium_freudenreichii_subsp_shermanii_cirm_bia1,754252,collection1
14520,21421,Propionibacterium_humerusii_hl037pa2,765123,collection8
14521,21270,Propionibacterium_humerusii_hl037pa3,765124,collection24
14522,31692,Propionibacterium_humerusii_hl044pa1,765109,collection12
14523,8159,Propionibacterium_humerusii_p08,999892,collection5
14524,4407,Propionibacterium_sp_409_hc1,936047,collection10
14525,13254,Propionibacterium_sp_434_hc2,936048,collection23
14526,36535,Propionibacterium_sp_5_u_42afaa,450748,collection16
14527,13523,Propionibacterium_sp_cc003_hc2,1005703,collection4
14528,22399,Propionibacterium_sp_hgh0353,1203571,collection37
14529,12544,Propionibacterium_sp_kpl1838,1203572,collection43
14530,32712,Propionibacterium_sp_kpl1844,1203573,collection42
14531,32695,Propionibacterium_sp_kpl1847,1203574,collection42
14532,17293,Propionibacterium_sp_kpl1849,1203575,collection44
14533,17223,Propionibacterium_sp_kpl1852,1203576,collection44
14534,12521,Propionibacterium_sp_kpl1854,1203577,collection43
14535,32737,Propionibacterium_sp_kpl2000,1203629,collection42
14536,12491,Propionibacterium_sp_kpl2003,1203631,collection43
14537,32751,Propionibacterium_sp_kpl2005,1203633,collection42
14538,22730,Propionibacterium_sp_kpl2008,1203634,collection45
14539,17187,Propionibacterium_sp_kpl2009,1203635,collection44
14540,5218,Propionibacterium_sp_oral_taxon_192_str_f0372,1203605,collection36
14541,18567,Propionimicrobium_lymphophilum_acs_093_v_sch5,883161,collection34
14542,12451,Propionimicrobium_sp_bv2f7,1111131,collection43
14543,29700,Prosthecochloris_aestuarii_dsm_271,290512,collection1
14544,32899,Prosthecomicrobium_hirschii,665126,collection147
14545,12503,Proteus_hauseri_zmd44,1312367,collection43
14546,14130,Proteus_mirabilis,584,collection86
14547,24945,Proteus_mirabilis_atcc_29906,525369,collection7
14548,19722,Proteus_mirabilis_bb2000,1266738,collection41
14549,30736,Proteus_mirabilis_hi4320,529507,collection0
14550,3993,Proteus_mirabilis_wglw4,1125693,collection21
14551,24953,Proteus_mirabilis_wglw6,1125694,collection7
14552,21241,Proteus_penneri_atcc_35198,471881,collection24
14553,14149,Proteus_vulgaris,585,collection86
14554,11061,Providencia_alcalifaciens_205_92,1256988,collection54
14555,15413,Providencia_alcalifaciens_dmel2,1141661,collection18
14556,21445,Providencia_alcalifaciens_dsm_30120,520999,collection8
14557,25312,Providencia_alcalifaciens_f90_2004,1256987,collection46
14558,23852,Providencia_alcalifaciens_pal_1,1256991,collection59
14559,37287,Providencia_alcalifaciens_pal_2,1256992,collection52
14560,9051,Providencia_alcalifaciens_pal_3,1256993,collection57
14561,31946,Providencia_alcalifaciens_r90_1475,1256989,collection56
14562,25260,Providencia_alcalifaciens_rimd_1656011,1256990,collection46
14563,38383,Providencia_burhodogranariea_dsm_19968,1141662,collection3
14564,8793,Providencia_rettgeri,587,collection115
14565,13147,Providencia_rettgeri_dmel1,1141663,collection23
14566,8070,Providencia_rettgeri_dsm_1131,521000,collection5
14567,36628,Providencia_rustigianii_dsm_4541,500637,collection16
14568,30640,Providencia_sneebia_dsm_19967,1141660,collection14
14569,20555,Providencia_stuartii,588,collection87
14570,21775,Providencia_stuartii_atcc_25827,471874,collection6
14571,8005,Providencia_stuartii_mrsn_2154,1157951,collection25
14572,7850,Pseudanabaena_biceps_pcc_7429,927668,collection25
14573,29615,Pseudanabaena_sp_pcc_7367,82654,collection1
14574,30662,Pseudarthrobacter_chlorophenolicus_a6,452863,collection14
14575,38850,Pseudarthrobacter_phenanthrenivorans,361575,collection90
14576,26383,Pseudarthrobacter_phenanthrenivorans_sphe3,930171,collection17
14577,40285,Pseudarthrobacter_siccitolerans,861266,collection106
14578,12983,Pseudoalteromonas_agarivorans_s816,1307437,collection31
14579,32381,Pseudoalteromonas_arctica_a_37_1_2,1117313,collection40
14580,8046,Pseudoalteromonas_atlantica_t6c,342610,collection25
14581,24608,Pseudoalteromonas_citrea_dsm_8771,1117314,collection38
14582,34322,Pseudoalteromonas_distincta,77608,collection92
14583,33373,Pseudoalteromonas_elyakovii,81037,collection95
14584,38887,Pseudoalteromonas_flavipulchra_ncimb_2033_atcc_baa_314,1315273,collection90
14585,13447,Pseudoalteromonas_haloplanktis_ant_505,722419,collection4
14586,36594,Pseudoalteromonas_haloplanktis_tac125,326442,collection16
14587,13982,Pseudoalteromonas_lipolytica,570156,collection158
14588,2011,Pseudoalteromonas_lipolytica_scsio_04301,1452721,collection73
14589,33219,Pseudoalteromonas_luteoviolacea,43657,collection93
14590,17248,Pseudoalteromonas_luteoviolacea_2ta16,1353533,collection44
14591,40379,Pseudoalteromonas_luteoviolacea_b_atcc_29581,1268239,collection26
14592,30086,Pseudoalteromonas_luteoviolacea_s4054,1129367,collection122
14593,24551,Pseudoalteromonas_marina_mano4,1117316,collection38
14594,35159,Pseudoalteromonas_piscicida,43662,collection99
14595,19685,Pseudoalteromonas_piscicida_jcm_20779,1117317,collection41
14596,32859,Pseudoalteromonas_porphyrae,187330,collection147
14597,37405,Pseudoalteromonas_rubra,43658,collection97
14598,19734,Pseudoalteromonas_rubra_dsm_6842,1117318,collection41
14599,8346,Pseudoalteromonas_ruthenica,151081,collection111
14600,34567,Pseudoalteromonas_sp_10_33,1761890,collection163
14601,28239,Pseudoalteromonas_sp_13_15,1761891,collection170
14602,8205,Pseudoalteromonas_sp_bsi20311,383911,collection5
14603,26065,Pseudoalteromonas_sp_bsi20429,1097676,collection22
14604,13258,Pseudoalteromonas_sp_bsi20439,420915,collection23
14605,38430,Pseudoalteromonas_sp_bsi20480,386428,collection3
14606,8300,Pseudoalteromonas_sp_bsi20495,386429,collection5
14607,21806,Pseudoalteromonas_sp_bsi20652,388384,collection6
14608,7087,Pseudoalteromonas_sp_h100,1348394,collection165
14609,7044,Pseudoalteromonas_sp_h103,1761893,collection165
14610,39333,Pseudoalteromonas_sp_h105,1348393,collection172
